project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
mabuchilab/QNET,73355bffe238429a780b488a8db6ecdf868a3f62,2018-04-22T06:30:21Z,a9862933bfcfc7093130107402d5c1a2c09b5b6f/8c9d1f34dae2fa55548a83841f54640d9b1d70fb/5bcfff16e8dd946d6a683b5a01ca0c24594f57c7/8ecc077163e0fbd0de7d442b0769582d0408082d/9c05954097ea8835daaf20271ea9270efa38fa8b/ea3b9552245998cf1a82d6773c0507fd556247bc/22b31a4a4fe3efe5802f5a160e09311e8222e4a7/41ffa4828862e810cbc48c10f682ee73a2e52012/ab2cf245452b3a5963ec9398864f778ce96a357f/2c506e2e15f795411b726d0f2a902af4fa4d887b/8401c530767314dfb6f3cc8dac170059e99ca1ba/d01f6b184a233a9d913119c5acff651e343aea87/6eddf3258eefe0484535041cd22db3c420fed9f9/2463248065a1db38098d2826fe091a6e49b9c88b/1c0e1d48b95a8c6f39a94d8aa24ea1b03efe9fd7/ee812cf250b0b8a04c286a8bf78f74ca409d9329/96b153216d08121575bcdbf0ae44c299b7a22b7f/315989f33bce7bd5abb3da4fc6cac725cf5a7ded/6da6cbe0aa8f10c0dc33a81c7afa475f2eb68345/ba46407c2a793f92b605c8bbca5cfbddbc44b2a8/e92fd99d80c1514d2bfa4f6ef5ba19e2598902ad/079283e557cb2f9bc87fdd7ca3d66415c3e1a607/dfda253ee9ddb5910583713d4d2b757902ba258f/47d0151514877cf69e36487df1c757182329654f/bb76e7ddfd17e7d3a4cb8a1fa88f6e3715d4d981/2ebce87898cefec30dfc62513495f9ec9541aa05/3efa43b74dfbfbbf4ee33cd8754a21c396bb9422/eaa8c316bfe61ab4a12ea60ada1e39ebc90a3bca/765e8252413b59fe8d67a2cf445502ad255b791b/09756fe2020ed5c0d1808fa454feab4cddefd568/cdce9908dbbfd6acaa65fda0927793f24d9c20d2/600b8b145156493f61a10ab0fe3bd3fbd68872e8/1ed2cbe0d27e5212e610868b045253688593f73c/eb94aae30aedc8f523a4fb1f5d1f33ad147d39ed/f695773910da681543a86e7ea7a47191189730c0/95e24c343e3818f1e8b1bee43934aed03eee8f55/1c75edc6af249521c7aaadd7719dc92a5bd1cbd5/d77ebdd834c7bfbbf86025d2757963da5f022965/9a350c1a9b981082f84d34c361c4fa70d4f86a58/13ec12702cc1fc0840a16d82236cc3b26b86cd87/e5f7ac1f8d8c207018628c04b9b9357d0334a7bb/eb05ee6330ea515bdbf4bba71fc8c0d2bf1683fd/618b841631270185876138237bdfe3221496ca81/3868d5b526d6bb446b3d0169eb211af9f6475d10/,2018-07-06 18:47:11-04:00/2018-05-24 15:13:08-07:00/2018-07-01 20:20:16-04:00/2018-06-19 14:53:08-04:00/2018-06-25 13:52:42-04:00/2018-06-19 14:14:15-04:00/2018-10-29 21:03:59-07:00/2018-07-05 04:21:26-04:00/2018-06-22 13:16:21-04:00/2018-06-19 16:35:26-04:00/2018-05-01 21:46:38-04:00/2018-07-20 16:50:25-07:00/2018-07-05 12:24:30-04:00/2018-07-03 14:20:23-04:00/2018-07-03 01:50:00-04:00/2018-11-01 17:56:59-04:00/2018-12-05 19:51:59-08:00/2018-07-09 03:03:11-04:00/2018-09-09 20:51:43-04:00/2018-07-02 23:35:41-04:00/2018-12-04 16:51:43-08:00/2018-06-06 20:08:51-07:00/2018-07-02 03:04:29-04:00/2018-07-05 16:11:24-04:00/2018-07-04 15:50:01-04:00/2018-07-04 01:52:51-04:00/2018-12-03 00:02:32-05:00/2018-06-29 10:15:28-04:00/2018-08-18 22:50:36-04:00/2018-06-25 01:55:08-04:00/2018-06-14 14:19:24-04:00/2018-11-06 00:54:32-05:00/2018-06-14 19:56:11-04:00/2018-11-26 21:44:20-08:00/2018-07-02 01:13:52-04:00/2018-05-21 18:06:20-04:00/2018-06-25 02:21:55-04:00/2018-06-21 14:41:17-04:00/2018-07-03 18:07:36-04:00/2018-07-05 02:08:37-04:00/2018-07-01 22:14:45-04:00/2018-07-05 01:28:57-04:00/2018-06-27 00:47:35-04:00/2018-11-21 15:03:51-05:00/,Major Restructuring
mabuchilab/QNET,0404715224e32c9a80168b7d796fb4edecea20f5,2018-04-08T00:17:42Z,d1d27b1e4d4a9aa886e2411c1326d1fae4d77d4d/,2018-11-21 14:11:49-05:00/,Add logo to documentation
quantumlib/OpenFermion,3fcb662e0f4013c9144dc16049870acf01d8507b,2018-03-22T03:31:31Z,110597e1c71978a32ed82e5834a7b219ad39ab73/,2020-07-23 16:38:20-07:00/,rename file containing BinaryPolynomial (#268)
qrefine/qrefine,44e3cc937119290bcdfd7b56c0d811362c102be0,2019-12-05T00:28:40Z,4d018d6145781b00366130b187faaaea03583a97/,2019-12-29 14:43:56-08:00/,moved some functionality to cctbx to fix tst_27
netket/netket,a85309f68d204add9709c8a942ab8f6d840e5b8c,2018-05-29T21:21:58Z,eef47619a782d4c1c047e3ad4e119238fabbe743/cf47f4d9149c72d77b0eda5abdd52b961ff02ced/348c5a6b9b5b796ba2167f2872475650158b6c2a/2675dc3eca13fc42abfb54cdec854c20b00edd42/,2018-07-02 12:17:25-04:00/2018-06-07 19:26:08+02:00/2018-06-20 15:46:55-04:00/2018-11-27 19:48:41-05:00/,Disallow hypercubes with L <= 2 and periodic boundary conditions
netket/netket,d10ca0ac6b92b5a9899b180fe3b2f68389182b63,2018-11-19T20:20:56Z,6179e1bb69535272b1cd8f78c72ec8d51441a2d2/36cd979b5960adaf7168c9cb0cd4759883986d41/70a53d816b5ee9c5fbff7a5352d4d8aa4327808c/4462107be292d207d9cd1ec97ba7e48327913231/7699918380dfaf4a92fdd2fce0eea24c2131a688/a765a5d8191e894b51b963d30013608e897ca1f3/2b1939c45b3adcd2546b6f609ba27e239e6410cc/f476358b295ea41128bf3246f996467129878a1b/2675dc3eca13fc42abfb54cdec854c20b00edd42/bbbd7e1af749d3d0e0091d49a234a20ad4b3d22b/285d489a4646097143b0442eeeca48dfde1bd8f5/8d13989600df21f9764f87d357912930ddaf4408/a93ddcf0757e6aaa5a3ae780fad98181bb815903/,2018-12-27 14:31:06+01:00/2019-02-19 18:54:57-08:00/2019-02-18 18:25:28-08:00/2018-11-29 12:15:20+01:00/2018-11-28 11:37:45-05:00/2019-02-14 00:01:00-08:00/2018-11-29 21:08:11+01:00/2019-06-04 21:12:47-04:00/2018-11-27 19:48:41-05:00/2018-12-27 16:48:11+01:00/2018-11-29 14:44:10+01:00/2018-11-27 12:29:46-05:00/2018-11-29 18:39:31+01:00/,Updated function names; added Edges() function to AbstractGraph; added a few noexcept specifiers to functions which obviously don't throw; distances() is now exposed to Python -- not sure why though...
mabuchilab/QNET,7832f10b154ed653f60fbd9c9943be9ad289fda1,2016-11-09T19:12:28Z,eb8f539dc1e12a485b704d6768f6671ebf440c59/801a810852f3817bc004fc211d3d350e984eb794/73355bffe238429a780b488a8db6ecdf868a3f62/5e09876b1788fe2f89e124e2711912e85dfb3d87/8401c530767314dfb6f3cc8dac170059e99ca1ba/6061d93f7102292bf6be78a3abfbb90978d04906/a617b257a880347708e1af39c1ef00fcbc6e0de6/7b6227f72913ccf2b8f58f48ea3417e48ebea3b5/3edc64e5e63ce7890db3c0fa0adca171c03a1985/a971249be0ee3bac3202ac409ad80fca2b8117d8/a1f0e7ec8f2753762144fe30a37c2cb31b26b4c3/9319a442ca9c938cdfb043308a1a4ebaf1b1d52a/8642ffe1fdc06edcc6fb648929be1cf41836e131/2c8f788036660f65591058b04ce73cfd7b139c66/cdce9908dbbfd6acaa65fda0927793f24d9c20d2/070faaa3255dabfc2b336086e85f7101721e45b1/95e24c343e3818f1e8b1bee43934aed03eee8f55/073cac0d7407df487d318585cea6a1dfb49aa005/1c75edc6af249521c7aaadd7719dc92a5bd1cbd5/,2018-04-12 14:10:21-04:00/2016-11-27 00:57:14-05:00/2018-04-22 02:30:21-04:00/2017-11-05 22:31:40-05:00/2018-05-01 21:46:38-04:00/2017-11-04 00:54:50-04:00/2016-11-13 00:04:59-05:00/2017-11-02 10:14:08-04:00/2017-05-12 18:58:52-04:00/2017-05-11 13:48:19-07:00/2016-12-14 14:36:34-08:00/2016-11-28 21:51:05-05:00/2016-11-10 14:38:27-05:00/2018-04-12 15:57:03-04:00/2018-06-14 14:19:24-04:00/2017-12-09 23:39:55-05:00/2018-05-21 18:06:20-04:00/2016-11-10 01:47:31-05:00/2018-06-25 02:21:55-04:00/,Improve str of Operator expressions
qrefine/qrefine,914e930114948365749c40c5af6254d4455f4636,2019-04-15T02:19:32Z,fe855e0193f916c64967d830638f0bcaf45740f6/6d17739d294ac62067be78cd3a2d70dc87395a72/f45cbe03df4d16bb8fd40fff7e67fb0453d83a94/,2019-04-15 10:54:31+08:00/2019-04-15 12:06:02+08:00/2020-07-15 15:22:39-07:00/,New test 36 and an attempt to make all tests more uniform
aeantipov/pomerol,a78c00543df8ce56ab03a78ca3253eab1059e815,2011-04-30T22:19:00Z,a46d83e1c2896e96115a2949531524e500f6fe43/7c82d47e4d7b24ecf5ea3eec43189c844cd8d5ce/e1a75593053cc06d6a07990a5cca565985b6907f/a68ed7ec5b27d7fb589d02711e50283f95873f09/09efffb67e73fd1e869ee71a3c2a9eedf3ff3511/fff0cf1e0a301a346cd3bf63efee65ccb9489b3e/c3b7fe1a466414f12b0c2127306ba43e034a5a40/,2013-12-22 02:16:24-05:00/2011-04-30 23:08:06+00:00/2012-01-26 18:28:07+00:00/2011-05-01 23:43:26+00:00/2011-05-02 12:15:47+00:00/2017-07-09 14:40:15-06:00/2017-07-09 14:53:26-06:00/,"Introduce complex as a commited (shared) HDF5 data type (first try).

git-svn-id: https://pomerol.googlecode.com/svn/trunk@888 10c4dfc4-00c9-b076-3360-45a67c2f8363"
Q-solvers/EDLib,c3d69841e22bfced5633e4fb358dd6c9f2b7ce48,2017-01-04T01:37:04Z,4f7d257f9a2ce054032ff8615aae9cf7c182c903/,2017-01-12 17:58:36-05:00/,clean up
Qiskit/qiskit-aqua,6349b1678f1f7e036570a816b3fd789fef78b4f4,2020-02-06T15:35:45Z,88499e202e653849ea60eaf7a22ac23ee3ed8f4b/,2020-02-08 23:43:20-05:00/,Change docstring
rigetti/grove,2806a6d699257554289a84a5fae58bb63b8f9622,2017-07-19T21:18:30Z,9d082e8b29c1b446beb4bc50738ae4ccf4cd059c/0440b15be3be50a6058e5e42a961b4677a8dd090/514c0b051a33eb6b7a0cdcf7637f6c380a0e141d/,2017-10-10 11:55:11-07:00/2017-10-10 16:49:31-07:00/2017-10-10 10:53:51-07:00/,"Change name of run method in bv, update cxn to be any Connection object"
netket/netket,b442aa86258d40237ef8e6b3a92b982876f583e5,2018-06-18T13:18:45Z,b48e1d5e2bf033932b4a912d4122b168d651cf0d/4248df8f5917192caad307d0835ccb33fa2603bd/96ea3385a78f956c76fecfe996ed0ccc62c2d4b5/d6d422b46d603ff9350ee40bbc603382ebf08910/9c3b75d719aa195bf9192c15859da13cc8921e53/c1628dd398c4c6b70b0bac4c992edc8de8e0be74/1ce412fb116fce01c08afa95bdfd02e9e718a8da/b7b5e1cf216d4edb008b939f6f3b41e372152514/,2018-07-09 12:34:17-06:00/2018-08-13 12:35:57-04:00/2018-06-19 07:24:23-06:00/2018-06-19 10:50:11-06:00/2018-06-27 13:48:05-06:00/2018-06-18 16:17:46-06:00/2018-12-11 14:43:44-07:00/2018-07-01 11:47:39-07:00/,First commit for BondHamiltonian class.
netket/netket,dc7f3575c8adc35be1411650913c848ac18cc8fe,2019-06-21T19:26:41Z,926cd87215007a61b2206569d1cd3a3511e3b0b7/,2019-12-02 19:28:59-05:00/,Fix typo in docs
XanaduAI/thewalrus,944ff2270963db30a86ca81ccb70be4eed994a77,2019-10-10T13:29:25Z,e26966ff152aecd52c0cabca6ac26cc8aa4c7ba7/,2019-12-19 21:06:07-05:00/,Updates references
mabuchilab/QNET,cdce9908dbbfd6acaa65fda0927793f24d9c20d2,2018-06-14T18:19:24Z,5bcfff16e8dd946d6a683b5a01ca0c24594f57c7/,2018-07-01 20:20:16-04:00/,"Remove ABCD class

The ABCD class was not tested, and its implementation appears
incomplete.  Nobody has come forward to give any input on this, or to
maintain it in any way, so I'm removing it. There is still the getABCD
function that seems to contain all the non-trivial code related to
linearized models.

This code could be re-added if someone needs it and is available to
complete the implementation and to add tests and documentation.

Closes #72"
Qiskit/qiskit-aqua,139864b26bd23159af7553461ad6abd167fb36e7,2019-01-09T00:29:29Z,62bb012edd8222a380b1816f160d99ce5d616a44/5ea14a90419444e5092a6f9c0bcb429ecd5c3304/,2019-01-11 14:00:55+11:00/2019-04-30 12:28:48-04:00/,Added public construct_circuit method
Qiskit/qiskit-aqua,68b5fa52531c73cbe06f0157c25a3d173f64b6d0,2018-12-18T05:35:55Z,5ad5158b2f845b55d6d02d815705b74c316be43f/5ec94e1de071bcca5fbf3bfcc2b5edac50464a08/84b4e7dc10202328ff068eb467f8c5c307ad902f/bff1f4819ea0b37f3685f6a3134871671d42c51c/a9a9c5b353955c1617118e3f1676f423ce18c979/9ed7d7c07ac1f5a2b3721b3ff16c1d0cd84765ad/00f85b7c50bec6a8ae38656ff9c886fc067b4970/,2019-07-02 15:55:58-04:00/2018-12-27 13:37:28-05:00/2019-01-22 12:42:26-05:00/2019-08-07 10:38:45-04:00/2019-01-22 12:45:48-05:00/2019-05-01 09:15:05-04:00/2019-02-06 23:13:50-05:00/,fix the changes from Terra
Qiskit/qiskit-aqua,48c08d6f2c4ff9c7475d06fc9e38a110380c0499,2018-09-27T09:04:09Z,d36c25fe31ef721cdc2968aebb618aa77394adcb/24782cfe36af1db869919024363971409715062c/c79fad39e889124e4167a6bd83915399bf18b528/a4b9c1984acd75bb9ca0120c909eded5201b0459/24cb7bbbcbe888a45130dae9b2a4ffef7a567b4b/7a05c563c949fa6ab4d4bfa676672bf4b56306b1/db5e6fb66ce894b6c235a13ef28f7ddf6144e7b2/af78f7ed14e08085a3b5d9d84d270c2b0adea441/36409f31784215109c584301277e24552b992beb/735ab23667d7581fdd4b5ce9e66c47a4e4d9cc98/67701fac3674da02f4049dc731449e09d97cdbc6/f3b552dc932b838358651d229c0c53789f182015/4cfd2be44b9c976636c00554f0dc9c2678564abc/af1386dcf5f73f8229ad9953060f59b3456363d6/f8616be9817a81488013d67e3f772f7c2107a414/9b11957922ffe0d8bb2c113b39d4d414695c20aa/13f465254917950fdffa392251eaaa5a330b0206/caff0e7a3e1ff8f632095ffbf7c075feb5c71c50/e3bc90b0ae86485182aa435756232a129d157f7f/14116d27d50b2f8810bb188e775ba6e3a5edd72d/6113e349b89fa1af42e4168960a65a10ebe7d16b/6be9be02ff955ccf0e9ce96b7d87f14353da5db6/,2018-11-23 15:58:40+01:00/2019-01-11 17:26:37+01:00/2019-01-15 23:19:23+01:00/2019-02-06 00:01:36+01:00/2018-10-08 16:03:34+02:00/2019-12-20 16:42:57-05:00/2018-10-09 22:29:35+02:00/2019-03-13 13:43:49+01:00/2018-10-08 16:25:01+02:00/2018-10-23 17:13:30+02:00/2018-10-22 14:57:50+02:00/2020-04-27 17:54:44-04:00/2018-12-13 09:37:23+01:00/2018-10-09 22:31:46+02:00/2018-10-22 15:48:54+02:00/2018-11-28 10:57:36+01:00/2018-12-04 09:38:46+01:00/2018-11-28 10:04:44+01:00/2019-01-09 14:43:25+01:00/2019-03-25 12:30:27+01:00/2018-10-22 14:40:32+02:00/2018-10-04 16:18:17+02:00/,testing 2
Qiskit/qiskit-aqua,d816d9e25e43e001d6209751a3acec82f2cea096,2018-07-06T18:24:24Z,9a5a63fcded5c9bb33bec6d0407886d24976ac8f/ddf71ad9abae498e310c389c071f6c09619ff971/c14ffdc17e629e7c8c91166e5e8f43822dad3e0e/922de87eedad0d5b792ea9e859abb853261ddab0/438092365d34f013cbf4daf74a658b01f6c456d5/ed271a725421e688a6cf55219f6b74467dc17a97/e3b5b99b6f533bfffee969305f54f2c35fb61d20/3a971e7d5c98e5b298e6e78e644f1bc9ef5fc311/20f6b0a5884a28d88f8889fa65a78d08447c6729/f361f196706b37a067069aae271997a3a6218d06/,2019-09-05 10:28:27-04:00/2018-07-21 10:16:42-04:00/2018-07-06 15:41:25-04:00/2018-07-06 15:15:55-04:00/2018-08-17 14:11:03-04:00/2018-07-20 15:22:58-04:00/2018-08-31 16:12:44+02:00/2018-07-23 17:56:23-04:00/2018-07-06 15:36:11-04:00/2019-08-26 13:32:48-04:00/,F2 functions and find_Z2_symmetries function
Q-solvers/EDLib,97d18417bac422271e651760bed161503ab25bb4,2016-09-22T16:16:22Z,f49e5f733f82243018989e04184dac06fa364811/99252147f8cd2d53b12f8156ee93b891d4a70b59/6aa3f5bd177dbe1832ffe0cac2928599c8f46839/c7a852dd258dec9234d8f97dadc6efca09341c4a/1960f7e944c6b79271c719fad39f7c452d86e46c/5c9366cf7f292f32f1fe38484dcc490805f7f34c/5f6646b30534719952405ea854e2e311d645a7e5/93c479e5121d2d6241b51a55a420045a5c8a2884/f09eae6960d91a9c49517bc6b0355bbf0c3d2b8c/d294a1c81fe2e563f086699bc3660fd8a72bc1bd/129ae233f28e31593079bdd269ba5954c12fef62/a29610e23fbd54b5676389b708e0aae9b5f9f84d/e411025eac246ecf3b80e50017fec61f74d77472/60570d6a7830ed3c990707c279d356ba52adcba5/02b7a9b5c5aa4118d21c70486c7841d667a468aa/bbe12e05de792dd3b8f4a0a505b43a28cd75e64f/6b99e3319a77649e7b01efe5569afa15b94257c4/75d056ece1b52097c073bf6d8e9dff532bb8e6a3/752b925c8c315618d6be135227c8faf9e68ff4af/5f4de008ebe6b07f4fbf5b8860ac63148eea3265/8ea9d2912cbd22529e730d8981af5005802ae889/cf225499c6da4b87cca89327b6f5d7d4c3dd4c68/c79be30b0a0f59e0081c38f2541aca9e2632a3b0/,2016-10-21 17:50:31-04:00/2017-01-11 13:05:07-05:00/2017-01-16 23:41:07-05:00/2019-10-15 18:23:09-04:00/2017-01-18 00:15:48-05:00/2019-10-15 18:04:06-04:00/2019-10-10 18:44:29-04:00/2017-10-20 23:58:49-04:00/2016-11-04 13:41:28-04:00/2016-09-23 15:51:31-04:00/2017-01-16 13:55:30-05:00/2017-01-03 19:32:36-05:00/2016-10-24 19:05:24-04:00/2016-11-03 14:55:34-04:00/2017-01-03 20:42:12-05:00/2017-01-04 05:16:04-05:00/2016-10-19 16:02:26+02:00/2017-06-19 16:27:14-04:00/2017-06-02 16:40:45-04:00/2017-06-18 14:13:01-04:00/2016-09-30 15:48:10-04:00/2016-10-18 14:26:20-04:00/2017-06-09 15:30:01-04:00/,refactoring
qucontrol/krotov,c203aea52f48209d5acacb2894fe2d29593a05d4,2019-09-15T22:51:26Z,20697b97972600609ad2817f168ccbc3b3a874b8/,2020-01-02 02:39:22-05:00/,Fix codecov submission on Travis
Qiskit/qiskit-aqua,bad3db80effc9681af1d0cd8876238e4702ddfb8,2019-04-27T01:23:57Z,7a05c563c949fa6ab4d4bfa676672bf4b56306b1/6b4ca52907e2735d0e9bdb73694ae2db2b22f68c/9e1a81bfa33533808edf1ee92ed2dcb2c2e94701/dc045bebd58dbf547728ff2f34e1d9a0fcb916f9/1c61ece5a5dcd863ca21f934865247f413ab5a7b/ef9052eee21a45ca13516e8107ee72db4695ef1c/,2019-12-20 16:42:57-05:00/2019-04-26 21:36:59-04:00/2019-12-20 21:13:57-05:00/2019-11-08 16:37:32-05:00/2019-07-23 14:46:59-04:00/2019-04-26 23:21:39-04:00/,rename SVMInput -> ClassificationInput
Qiskit/qiskit-aqua,35f3666b0f5f92967b09c90e11168dd407c95f04,2019-04-29T16:58:49Z,7a05c563c949fa6ab4d4bfa676672bf4b56306b1/12900d8f190f28ab84abfef54400079f4e6e01dc/1d06b8d04a751bf54bf8c28354798732168566c7/616cd80b0526c872760c0c6392e8976478cabbc5/cc45875e583ad57a0cd9bdc26b1ca33646376f33/1f4bf4f73d87780621f8dc5615b52cd5cea63c40/eac560860486c056a6298490579437d5fefb011d/55d2576c203ace380e09bf045a327841415ce36f/161676883db833fda050a50bc0630319bf1b553e/26949ac70fc9cff80e633b0476c306d7809c8263/48d39324d11817a0194cf0e5154f7f13a8357d48/,2019-12-20 16:42:57-05:00/2019-05-21 15:31:54+02:00/2019-05-01 21:31:33+02:00/2020-06-05 16:15:49-04:00/2019-09-03 01:11:02-04:00/2019-05-02 20:09:41+02:00/2019-04-30 20:53:15+02:00/2019-05-01 13:36:59+02:00/2019-05-01 18:41:52+02:00/2019-04-30 20:37:33+02:00/2019-05-01 15:27:35+02:00/,fix some bugs
rigetti/grove,8d5cc3b5388c9b4228983fc20e98c29cc5b073a4,2017-12-28T21:48:16Z,e07fe80d4a0431f001c42f22e6197bc7645cd07d/4cdb8e782c3ff4ce9ab17df4839eb1de284b2b6c/,2017-12-30 16:57:54-08:00/2018-12-20 11:33:23-08:00/,"inline breaks tests, replace with plt.show"
Qiskit/qiskit-aqua,c5c8865c2509a2ee68e09f4a0ab33ccb3fffb9df,2019-07-16T18:32:07Z,1b08c3c33860e9e2002de8bee94ba79728181c80/d830630c6e5187b0343d1d4a56e73ad23df71dd6/c4f79af7fad6e7f895eafe7b70126fa24db41cfc/,2020-05-19 09:53:33-04:00/2019-09-06 16:52:56-04:00/2019-07-19 14:28:25-04:00/,update the change log
XanaduAI/thewalrus,89abd1672a2f1cf5a971c319d4d1c9ccbd54a94e,2019-07-09T07:10:03Z,63059ce9d0ac650724a9c71de02bfde63ae424bf/8597d9435f6590268e8fcfd3cb7781603708e1ef/6b10075fd0e0077f6b01b71fc1852290c56259d4/1c8c2b654ca80a7d17f091b99ddcbe25f16eeb52/b89adb2a388dfa43dce620d3fcba1771179e4163/301e95c9c60c451424d0fbf82cee7f183fff56cb/3fcfefb0e67f0f702ce8d94e8d615d891218b11a/8de965baae16f8af2c073116ba62aa8f0cb446ae/9f0fb806bc93b2f750751082642752e9fb8543e8/86616364572be3d0f8b7007f050cd774c54a37d0/f6d58427308aa71a3eb72b969eb301379b7e4caf/493ace088fae2c1c79d4a65fe38fa55f4669aa86/e13a0d62c2402ddac8718f8b300fbe47c70d5c74/3dcdb70a7b211150b8e4cfc6c023e44b22402fb3/f81aac9c1a1637013f001ee855cb077b3aac27b1/020aaebb54693a108592d45a20017d411a9b5c0e/ba966b648daddddb557b60c3e21e99100297d705/7bedc7bd974a8843f16817d09d62a840444203e2/c539815574cbaa7275aeed89389c3f381a3e2587/7c0530adae76a434615d651f4bc20d06e0984113/be22e3b373aa6a24625019e91ecef832100694bd/27a539a508f474bc3578d994c56998ad7ef040a6/abe69592b422a87ae1e9d8a338725ba9aa05b7b1/986080d0a603ae60b2f3698f465113442ce3824d/1753f012b9cf66fdd7a131e02b9a091f376ff5e7/4f77d2904deddcfff1902b3950bed43ba4895801/4c471ead1993a53889933f8c47664fbcb9855fd4/,2019-07-10 23:03:03+05:18/2019-12-27 21:39:19-05:00/2019-12-27 21:34:07-05:00/2019-12-30 10:27:07-05:00/2019-07-15 11:41:29+05:18/2019-11-17 18:41:37-05:00/2019-12-24 11:42:22-05:00/2019-07-12 12:16:00-04:00/2020-01-14 15:10:37-05:00/2019-12-25 12:08:19-05:00/2019-12-27 21:20:43-05:00/2019-07-18 23:32:11+08:00/2020-01-16 18:21:19-05:00/2019-07-12 17:42:01-04:00/2019-12-19 10:47:49-05:00/2019-07-12 21:52:47+05:18/2019-07-12 21:31:40+05:18/2019-07-12 12:36:58-04:00/2019-12-30 10:17:24-05:00/2019-12-07 16:54:12-05:00/2019-12-09 10:31:25-05:00/2020-01-16 17:37:56-05:00/2020-01-14 14:09:58-05:00/2019-07-12 15:26:21+05:18/2020-01-16 17:31:30-05:00/2019-08-01 15:27:15+08:00/2019-07-10 14:38:21-04:00/,Adding renormalization to batchhafnian functions. Current tests only test when renorm=False. Test for True needs to be written.
Qiskit/qiskit-aqua,1dbd9d3641c357caf469da064fb3958d1e3f3ce3,2019-02-12T16:11:58Z,aff24fa739a70fc34ae6c2e8d0b9a4dc16e11a34/d990ded67ed67e9f3b9477bc221400c274913c32/d154be3a085fc40bb8540ddf285a8adfc90aa868/f359f627ee64123088652e7ca2343fe29cfc29d5/,2020-02-09 19:41:17-05:00/2020-01-06 15:21:12-05:00/2019-02-15 15:41:17-05:00/2019-12-26 17:07:29-05:00/,rename ESOPOracle -> TruthTableOracle
netket/netket,846b8ae17d426054a489fd76b0c0c8d02f9ca93c,2020-03-10T17:44:50Z,53a3b2a505264604bb1a40b048fd221bc707466a/,2020-03-10 18:45:48+01:00/,change implementation of deprecated netket.variational
Qiskit/qiskit-aqua,9b9c74f0dc553840dfc64530193a862c83e337d5,2019-09-12T15:25:29Z,2be89c1cfd109ab6edb5be38710e999df52c6f7e/4577094ed5129863af6fedb193084b52c78546d9/,2020-09-10 18:40:31-04:00/2019-09-12 13:50:54-04:00/,add tests on CustomCircuitOracle using grover
Qiskit/qiskit-aqua,5ad6e1096ce6e6d9d6d433259714ad50b5e3f12b,2019-05-01T15:02:16Z,7a05c563c949fa6ab4d4bfa676672bf4b56306b1/f2c7ca0aa08afa3760e0fb7e92ad3fde6856888d/81605f2048e8a84141de8faec725588826f1028c/,2019-12-20 16:42:57-05:00/2019-05-01 18:09:18-04:00/2019-06-04 20:39:38-04:00/,"add flag in scheme, users can turn it on easily."
Qiskit/qiskit-aqua,deed95ac40e5edf12e470b9d583b0982d10021e6,2018-11-19T23:32:49Z,eb139c495ee5d70aade2846fa13c4b9fb5b4ffcc/377b6371b04da1167ef71a483bcd6a21a456cbd1/cb6e07688a9837921d681344d9a5b0c268a6363d/5b260ea6788d9362f2a373518302d4afb3c57789/7a05c563c949fa6ab4d4bfa676672bf4b56306b1/1c423e62f8779f91b94ea7944b0e771a84536e93/0791f33697fbd80d99e16774d29006589c96f86c/dcd3688f1835adb9a67d7974d6e7437d6cc949a4/b2d30bbe60dd57168b49fa77d62c49a17bad85e3/9e1a81bfa33533808edf1ee92ed2dcb2c2e94701/bad3db80effc9681af1d0cd8876238e4702ddfb8/10a5b61e265ce94fc5e22e5669f6738cfa7e1db6/62179986567bad590ff149968eb957de63c46bd5/a295579c3709858015680755fcd63997ccfa0ee7/bd12ec54e6b360019c83311c8cc685c252e306d8/f359f627ee64123088652e7ca2343fe29cfc29d5/f21c42779f76d58a7a120fa0bc51c3545cd4486f/e9b118563c4089f6cd997e79abe3449617acfd7c/23d2d4d57930541a0b3f98f6132d5adf040e2abb/d95dcce8dd348d3890cfdce477af3fba2d2ab599/,2018-11-20 09:34:24-05:00/2018-11-28 10:33:34-05:00/2018-11-21 00:17:22-05:00/2019-04-26 18:52:10-04:00/2019-12-20 16:42:57-05:00/2018-11-19 22:32:57-05:00/2018-11-20 14:57:01-05:00/2018-11-20 17:57:42-05:00/2018-11-20 15:02:23-05:00/2019-12-20 21:13:57-05:00/2019-04-26 21:23:57-04:00/2019-12-26 17:31:02-05:00/2019-02-11 11:50:18-05:00/2018-11-20 14:00:08-05:00/2018-11-19 23:41:46-05:00/2019-12-26 17:07:29-05:00/2018-11-19 22:01:09-05:00/2018-11-20 15:22:56-05:00/2018-12-28 14:56:14-05:00/2018-11-20 13:53:05-05:00/,Force CONFIGURATION static prop for pluggable classes
qrefine/qrefine,5dd9f0dad57bc40ec187ade7f078f03381269ee2,2017-11-28T19:15:49Z,123df972ec6f2894ac2bd149e84e35d9a6d3e685/,2018-10-08 10:23:05-07:00/,skip tst_13 if MOPAC is not available; show full traceback in try-except of test runner.
