project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
Qiskit/qiskit-terra,5571747d2a109f3c9f5c3dcfa0cacd8f97d77802,2020-04-07T03:02:53Z,e2cae32fbae57e537794788ca9d95be8c1ac52d9/73502f425ca979828d4418b3a2c975d01686f7a9/e580120861b877d55aa2f620895b3916d4aa1cf4/ad1680f54fecb415fa2131200365e47c6d00bbb1/c505eefdc1208dc9635c0c8f666bb5eb0ace097c/9a5d8577c10c58e28cd9d139c6a0aa0faf8bd868/d7e469e33c212e8acf39308497bd312cfe792ca6/2f76dd0e64604eeaddab2095f5daabb7d3888e8a/1aadb2078a66d008ae472ffeadb95baa2808f592/fd301941d357f9302626d497f2d960e828372c3f/b84ace8946c8a0544a728af3f86e2514eb57730d/4bd91fef2865c60a41de5c078994f027d38b536f/cef3f1d6f6708034928c71e8b5713311bf9c5b39/,2020-04-30 13:29:42+02:00/2020-04-21 15:12:24-04:00/2020-05-06 18:20:44-04:00/2020-08-13 04:57:38-04:00/2020-04-15 04:46:33+02:00/2020-06-19 16:12:51-04:00/2020-08-14 14:21:14-04:00/2020-04-17 20:07:50+02:00/2020-09-22 09:09:42+02:00/2020-05-04 14:59:28+02:00/2020-04-25 02:28:41+02:00/2020-04-28 16:39:53+02:00/2020-09-22 23:04:58+02:00/,"Kickoff the arithmetics library (#4061)

* add functional rotations base class

* refactor first arithmetic circuits

* fixed value comparator (now integer comparator)
* linear rotation (now linear Pauli rotations)
* piecewise linear rotation (now piecewise linear pauli rotations)

Co-authored-by: Stefan Woerner <wor@zurich.ibm.com>

* integrate polynomial rotations

Co-authored-by: Almudena Carrera Vazquez <acv@zurich.ibm.com>

* update inits

* add tests

* skip test depending on Aqua

* fix imports: no weighted_adder, add functional_rot

* move circ diag in parsed-literal block

* adjust formatting of linear circ diag

* update rendering of docstrings

* move AND/OR gates from Aqua

Co-authored-by: Shaohan Hu <shaohan.hu@ibm.com>
Co-authored-by: Manoel Marques <manoel@us.ibm.com>

* use data getter not _data in copy

* add missing gate inits

* fix imports

* fix lint

* move WSO from aqua

Co-authored-by: Stefan Woerner <wor@zurich.ibm.com>
Co-authored-by: Manoel Marques <manoel@us.ibm.com>
Co-authored-by: Shaohan Hu <shaohan.hu@ibm.com>

* rename to weighted adder

* refactor weighted adder and make a circuit

* updates inits with weighted adder

* add tests for weighted adder

* fix outdated mcu1 import

* add functional pauli rotations import

* Update test/python/circuit/test_library.py

Co-Authored-By: Ali Javadi-Abhari <ajavadia@users.noreply.github.com>

* Update qiskit/circuit/library/arithmetic/weighted_adder.py

Co-Authored-By: Ali Javadi-Abhari <ajavadia@users.noreply.github.com>

* add comment on default behaviour of the weights

* fix rst rendering

* include arithmetic circs in sphinx

* fix copyright

* add _invalidate() method

Co-authored-by: Stefan Woerner <wor@zurich.ibm.com>
Co-authored-by: Almudena Carrera Vazquez <acv@zurich.ibm.com>
Co-authored-by: Shaohan Hu <shaohan.hu@ibm.com>
Co-authored-by: Manoel Marques <manoel@us.ibm.com>
Co-authored-by: Ali Javadi-Abhari <ajavadia@users.noreply.github.com>
Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
Qiskit/qiskit-terra,c8c949b2b74c3da6369529faaaa99c338295c8b9,2020-04-09T03:24:01Z,5fdd6b9916d16b19611818b73cc6e7c4ed700acd/ad1680f54fecb415fa2131200365e47c6d00bbb1/2d4c755a8495e1fd222c10984ff746e16fe3e5fb/a92cbfb69be80fa10067d177063a5ccdb2188e74/8e5639abc7966b99eae6882178d91a1ebe301c80/f80ceb59f87431cfa61db42ca9695ad25b9a46df/6a1e8b123509c8eca00d71765d123f0be1016f41/4bd91fef2865c60a41de5c078994f027d38b536f/,2020-08-05 03:00:52+02:00/2020-08-13 04:57:38-04:00/2020-04-27 18:21:02-04:00/2020-06-25 17:19:51-04:00/2020-08-04 19:48:25+02:00/2020-06-02 23:45:49+02:00/2020-04-23 20:59:55-04:00/2020-04-28 16:39:53+02:00/,"Convert the MCX functions to gates (#4082)

* add the CCCX and CCCCX gates

* add the multi-controlled X gate

Moved here from Aqua:
https://github.com/Qiskit/qiskit-aqua/blob/e9097fe/qiskit/aqua/circuits/gates/multi_control_toffoli_gate.py.
The authors from Aqua have been added as co-authors in this commit.

Co-authored-by: Shaohan Hu <shaohan.hu@ibm.com>
Co-authored-by: Manoel Marques <manoel@us.ibm.com>

* move MCX into CX

* add mcx/mct circuit methods

* add name_map to support old mode names

* ancillas as property, fix in CCCX

* use MCU1 not CU1

* split MCX into subclasses according to mode

* refactor .mcx and remove definition of MCXGate

* add mcx gate to qelib

* missed fixes

* create explicit CX versions in __new__

* add imports in gate init

* add error raise in recursion

* name the registers in the definition 'q'

* add imports

* fix order of U1 gates

* fix tests

* name sub_rule pre/post ancilla rules

* fix case of num_ctrl == 0

* update docstrings to new convention

* remove leftover to_matrix from earlier

* Update qiskit/extensions/standard/x.py

Co-Authored-By: Ali Javadi-Abhari <ajavadia@users.noreply.github.com>

* control() uses MCX, move qasm to ccccx

* move relative phase toffolis to x.py

* deprecate mullti_controlled_toffoli_gate

* add matrix def of CCCX, remove duplicate import

* matrix only valid of angle=pi/4 -> comment it

* improve efficiency

* c3x and c4x are named 'mcx' for better Aer performance
* V-chain doesnt use C3X and C4X implementations

* remove c3x and c4x methods, use mcx generally

* rename C[C*]X to C[num]X

* add equivalence library description of C3X C4X

Co-authored-by: Shaohan Hu <shaohan.hu@ibm.com>
Co-authored-by: Manoel Marques <manoel@us.ibm.com>
Co-authored-by: Ali Javadi-Abhari <ajavadia@users.noreply.github.com>
Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
Qiskit/qiskit-terra,9a01bde2797a3b61085d725b9a22710a17805215,2017-05-19T16:56:17Z,23bf0805b5ddaa6b615e0dbd4e3697253eb4d5b6/706f5c8c44b7f01f54f0ff98862916c204122ee8/2c39096cacd2c1ba82bade39fd30a5bb654bb47f/c4c6a05773a0a91e02e55bcf7ddf4b7e75c8ccf9/38c6eaf2b012b81424d33636dd0c0936a716ef2d/3a836fb57c7ad88ede730a307298ffc217594352/9acdf39f0f901e70d7dfea573ca00d8c8c03a26c/2f15e6747033743eaba5a4b017d2270cd9c961cb/466870e54fa012b78d8132691b0c2223b88ac04a/b5d7741cdbad3930fb89ffc0dcbd25c233c00f56/03b3af8decb3e4386b228cd399f43df4d7ca48d8/d991e1d78e972c3d1ead67dc65ea07c3435af8d4/e75c13c9fdce011168a5a7d769b38afb26fd54da/fd96e7fc669a11ab6ebd896dbb6595017193be8a/,2017-05-19 22:00:10-04:00/2018-12-13 20:54:54-05:00/2017-12-28 14:32:36+01:00/2017-07-21 15:25:52-04:00/2017-05-19 23:34:47-04:00/2017-05-19 21:28:00-04:00/2017-07-21 09:12:43-04:00/2017-05-19 15:23:57-04:00/2017-07-17 09:32:50-04:00/2017-07-21 19:10:35-04:00/2017-05-19 13:07:20-04:00/2018-12-03 21:59:51+01:00/2017-06-30 14:16:17-04:00/2017-09-15 13:33:21-04:00/,"Update QuantumProgram and simulators.

Removed redundant elements in QuantumProgram.
Moved ""shots"" into the qasmsimulator."
quantumlib/Cirq,7359de23c827e35c5e312d91051172d3aa18ad0e,2019-02-27T03:07:48Z,7cc5a36354c60eae6e514c8065242567274c1d48/d766806a13054c35e8182c9694356a14dee21953/f38dd30a7e6e075e5887f3edc1fd6cb7907b0d8e/cc7324fd3924544257eb60c526ed03d777e00d8f/cea5ab687854775a7c4cc047b98554c891e25d03/6b1422a4c7b81471e9ead4f91582e0b2b7ef5e88/b2beb3339b7f198a9f8cbe59bc692bcae7677399/829dab0bd24e97c8b21d760409fab411a45d5630/7a04b8f702bd1f9318f4513848d666db0551055f/772e059e3ef0f939a83918009969f182d5942e9a/6eb32487af5a5c3b51e53425e920007cddff9526/95142c684dac1f3b0e126d9b3c3366793c99d16b/c758dff8d4a9080aa50e106bcb3132b4cbaa4ae3/1c4f56cc5da7f93c50a90026e9fdfe2a7cb3db7f/,2019-03-28 13:17:52-07:00/2019-04-17 21:09:27-07:00/2019-09-04 02:02:18+00:00/2019-10-10 15:32:03-07:00/2019-08-07 14:51:12-07:00/2020-09-10 18:26:25-07:00/2019-04-08 16:21:25-07:00/2019-10-18 19:27:04-07:00/2020-01-22 15:23:44-08:00/2019-04-09 05:54:15-07:00/2019-03-28 13:50:54-07:00/2019-09-26 13:01:31-07:00/2019-03-14 20:43:08-07:00/2019-04-17 17:51:58-07:00/,Pauli expansion protocol (#1390)
Qiskit/qiskit,b612613ec1f1bfc42c2b2cb93d5bd313b65c5c7f,2019-06-26T23:27:16Z,c4a1bde76576e1fb4a8b99e384c63a3af23506f8/ecd5949fc1456470dc28dc7d0b4fa9425c03e7ab/,2019-08-17 09:35:51-04:00/2019-06-27 16:46:46-04:00/,"Updated default gate display color docs (#349)

* Updated default gate display color docs

* Added table for Backend specification config options

* Added comments to conf.py

Signed-off-by: SooluThomas <soolu.elto@gmail.com>

* Content edits

* Update visualizing_a_quantum_circuit.rst

* Address review comments

* Update visualizing_a_quantum_circuit.rst

* Update visualizing_a_quantum_circuit.rst"
quantumlib/Cirq,1286fad6b1e8c256dcc68a08971af037cbd951a4,2018-02-16T23:00:46Z,7f5b9547af4bfd85b082f4615a5d927ffe6b1d16/6d2bba167a5d250992be6d31471e580c3c6d578c/827b9a78d44feb3f5cf2985630b8d0e415ef4461/4f7f5614760f16317020a466e5048c3b9a22ab42/ebd43dffb3c4c718977e6f2b2e159908a4e2030f/7bae722fc1e38fca2e2554ebf6316fe62f1134d6/4d21942b649d2fe4d414d7831510a5638246afd5/213ba40299faacd348768565a2ab7e443f5f87b9/7f85f548e14b10d61372087f17749cdae431e2b7/,2019-02-02 01:50:06+01:00/2018-02-22 13:43:20-08:00/2018-07-12 12:16:57-07:00/2019-02-10 12:26:29-08:00/2018-06-12 13:25:34-07:00/2018-04-25 18:49:46-07:00/2018-04-20 05:55:30-07:00/2018-10-18 13:53:49-07:00/2019-08-22 10:59:35-07:00/,Fixes bug in initial state norm checking.
Qiskit/qiskit-terra,08965f6dccde4d29b0ae16701353a5a9bf5caf19,2019-04-22T04:35:19Z,b39827ad26135bb621719ece8b60d25276088bf7/3095127deb4cf9ca84c55b552985fb4ca0bd6fdf/65fd9d7a5e2fa868c55132b11f90f67102efab38/f6921825ae2927f6b09d56443998aa2186327b8d/389cdcde58242d3fe8f46e0d26eca582bf837551/eddef45d42388d599b3bb93eb2a97be33edfd9e2/5d2f0977212a892d2216c6eec987abb9058802e0/fc9c8f7fa5fb5396bccfb00505f332c61b48deb0/71280e8ccc9450737243267510ec53de49ef4e39/f8fdfc514b051b4a37f7ac738b9716aecba8fc37/8d5ad21517fb545e70c592e11ef6f64d8cc2e026/3530ecc9cada009b454decb7063973de5bf5f2b0/34bf43b968d77a4b95611ffca612f3332a3c656d/4116f0f9ad8a73ada0acc343f8cb809bfffb8ce7/a9b68a5f6b108fcc981e64d2d822c556bdcdd0ab/f22a937a5e211bafb9ff4d6da1f32370f93d9867/aff2968008452c7997d09a145dc683a81ea4d9cf/a187d838e5c1daed674cd30f78386845e8b8e757/9d404a93bf491715083334384354555165d0a78a/fc3d24f197a6d52d743eb6c786ba4d1daa3890fa/58771d82badb4a60da23132615086eaae3c038b5/900c048df8d763ec1b43cb0d32afb3e6ef5c48ae/28b5128be348ce10068a8847a456fe54e77534bb/9b6db1620fafe9551bcc8344ee2b28a0b39709c5/c869c9c2ac5e255f1e8a06472ffcf78d26b0de4a/5c95af750d5e2a5cef1b6245a9a77cbc9c1dc35a/52b9d37f17762bd687be2e9eaed471939655b7a6/b0cb680df29bf1f66774ce4a60f8ac9edd5f1e55/a82a774d34392df3c16a79c9154f0d6183d5e41f/be9b0da397d3a800a8996697710bb2cd399a361e/86ac82e74f0b197342a392eaea897b1ccad70962/03fb844039d71c8bfb93f388afabf01b4a78ce82/,2019-04-29 22:43:48-04:00/2019-07-02 22:32:44+09:00/2019-04-25 22:46:35-04:00/2020-01-15 20:59:11+10:00/2019-05-21 14:42:46-04:00/2019-04-28 04:42:20+09:00/2019-06-15 02:44:21+09:00/2020-03-05 10:58:28-05:00/2020-07-20 23:10:31-04:00/2019-05-01 21:55:58-04:00/2019-12-05 20:36:31-05:00/2020-03-17 16:39:16-04:00/2019-06-07 14:53:10-04:00/2020-03-18 15:22:42-04:00/2020-07-17 10:47:41-04:00/2019-08-26 11:06:46-07:00/2019-05-17 14:44:49-04:00/2020-01-06 12:13:51-05:00/2020-04-02 09:43:25-04:00/2019-07-02 23:10:50-04:00/2020-02-12 17:53:05-05:00/2020-10-06 14:41:51-04:00/2020-06-01 18:33:24-04:00/2019-05-01 08:59:32-04:00/2019-05-01 21:21:16-04:00/2019-04-26 17:50:14-04:00/2019-05-01 17:16:36-04:00/2019-07-30 15:52:17+02:00/2019-04-30 13:26:39-04:00/2019-08-28 08:35:57-04:00/2019-06-14 14:38:47-04:00/2019-05-01 22:32:33-04:00/,"OpenPulse frontend - assembler module (#2115)

* add assembler for schedule (@itoko, @nkanazawa1989)

* update tests

* ensure value is complex

* convert list to tuple before taking lo_range from backend

* add execute assembler to init

* lint

* switch back to original spec about #schedule:#user_lo_dicts

* remove default pulse lib from qobj config

* lint

* fix bug when pulse_library is not defined

* Update assembler.py

docstring fix

* Update assembler.py

docstring update.

* Fix docstrings.

* add pulse backend mock

* rename lo_frequency to lo_freq

* get freq_est from backend.defaults()

* update test

* remove conditioned_schedule

* remove conditioned_schedule

* fix bugs

* update assembler test

* lint

* restructure

* optimize import

* remove empty kernel and discriminator

* update test

* add lo_range check __eq__

* update UserLoDict to check channel type

* remove _replaced_with_user_los

* move converter under qobj

* update test

* add lo converter

* add lo converter

* update docstring

* Change LoDict to LoConfig.

* removed lo_converter as argument and hardcoded instead. This should reduce the complexity of the interface for now. We can always readd.

* Assembler now accepts lo_config as a dictionary (which is then converted to an LoConfig).

* Remove unnecessary return placeholders and commented print statements from tests.

* Renamed LoDictConverter to LoConfigConverter.

* linting

* import linting

* Update LO kwarg documentation

* Remove continuation statements by wrapping with parenthesis.

* Remove lo range and lofreq from output channel identity check.

* Remove dependence of channel hash on frequency.

* Remove lo freq from channel hash.

* Fix test assembler docstrings.

* Remove unnecessary placeholder assignment.

* Restructured assemble_schedules to remove run_config and pass arguments as kwargs.

* renamed lo_configs to schedule_los.

* Change meas_lo_dict to actually return dict.

* Fix test.

* linting.

* Updated changelog.

* remove unnecessary hash.

* Removed __eq__ from output channel.

* Add to changelog to force test rerun.

* Remove unneeded raises in docstring.

* remove extra schedule los docstring.

* Fix overrwritten scedule config.

* Add memory/meas_level error messages and handling to schedules.

* Update qobj header docstring.

* Added qobjheader support for dict argument.

* Updated schedule execute and assemble signatures to match. Updated case of meas_level 2 and meas_return, warnings."
rigetti/pyquil,10e223f9eee4e3070985f96211979ee3a0f00a02,2017-06-17T23:09:34Z,fb065bb77907173ffc9738d955bbf76546c9dc39/7f6f0cd27036b5db593c2dc7de12732c45a0e95f/e71571bf65214ca3138665da5cbcf9a1f83659c8/df95e7af7c2a175fc14d2e0f61a58ab844d5fcee/3f7e26444c10bd79f60e38d29d594bf8a6de5951/,2017-10-10 13:02:49-07:00/2017-10-10 11:33:52-07:00/2017-11-21 15:59:01-08:00/2017-06-18 09:03:29-04:00/2017-10-31 11:15:59-07:00/,add docstrings
XanaduAI/strawberryfields,d4913b698f8b0a1469ac7e1ab3f3c345f9fff84a,2019-11-28T13:11:30Z,046c09fa73199b05be35cd7a73bb6e0d715bf464/b374f7a7ff21f3dfe2ae020bfa97dcc954325747/9713d05c41c345fd2ceb867903f497cd543a9bc9/8a905bd60f9e873805e7553cb5d3fc7f6e5f8812/46299a09c71f5e3d51b6009da509052d8b5d7d2a/2b0ba36faa1292d69785abdf859eef0701c86c3a/,2020-06-24 13:58:36+09:18/2019-12-16 13:02:52-05:00/2020-06-18 14:31:05-04:00/2020-06-23 08:31:16-04:00/2019-12-02 08:51:01-05:00/2019-12-05 11:41:58-05:00/,"Polish docs (#255)

* Changes to intro and sample module

* Final polish

* Modify vibronic tutorial

* Fix trailing whitespace

* Modify vibronic module

* Apply suggestions from code review

* Apply suggestions from code review

* Apply suggestions from code review

* Fix sphinx build messages

* Apply minor rewording

* Add minor corrections

* Add minor corrections"
Qiskit/qiskit-terra,10375015bce5e88fc95a6864ed1f20ba641943fa,2019-03-25T17:08:31Z,95328adbabfce8826b15fd8bbde773ba0a28d804/eff36307d6eb87e2b5237b113cc14ebeada41d9f/2ee7a3ae5bbc9c5cf7c1cdcab12625ef5cc7d4b6/,2020-03-11 19:12:45-04:00/2020-04-06 16:21:56-04:00/2019-12-26 16:20:02-05:00/,"Node equality should be based on the internal id (#2006)

* back to _match_dag_nodes

* simpler

* barrier comparison

* test

* _match_dag_nodes from DAGCircuit to DAGNode

* _match_dag_nodes -> semantic_eq

* semantic_eq less dependant on networkx

* TestCommutationAnalysis compare node names instead of ids

* back to compare node ids

* compare names instead of ides in test.python.test_dagcircuit.TestDagOperations.test_dag_ops_on_wire

* compare ids

* compare ids

* test.python.transpiler.test_commutation_analysis maxdiff"
qiskit-community/qiskit-js,ec31e5fa0e75dd9610c419947b02be0fb4ede865,2019-04-24T13:53:49Z,95fe6a290f6665ef45c12bed78d0f0219621cd0f/,2019-04-25 08:36:30+02:00/,Update CHANGELOG.md
Qiskit/qiskit-terra,0ec5f86c021c6d347b7399b1e074b24fc1831fce,2017-07-21T23:14:44Z,ad98a11be3aefa547af414b4d76099c94cbe7618/295158b3a1dae0eb3f29d69a127e4c6917cf3dc8/c5c0e7ea71f7f7c8b1f15100bbbe83693b7241dc/ab52f02da1d37dc316f614028014a17b5e5bbd04/703b3eb18cd019082cbe8bd57e4012c758802fe2/d0b1ebf33f3b53c1bb45aee55e677e6a015b60cd/6b1028fc4c4073d5d04fe9e64ba1fbc879f7bb09/a870cbbabcad22924f89dac81a14efbe87c7581a/e08086d8a99cd5ba98cf8a83bbc001d648336765/0c2612b7578c49347cd632965364afe7364ab7ab/f8b100404d4c12b1c5c693159e28742fe715c233/fd4fdf45b2b6e0616da3e2a0f692be9b3b0b750f/4761abe8fc898e9540957cd425d0fe38c965224e/5a5da9e3a1af672a70445c6727b1cb080ae5ad08/5ce94bc72e25043c8fbcca7304de5f3e225af87f/09d8e92c081421ea722810a954b4baeddff3ae46/52cfd4f6c76acaf5dd06b6f2e8d45b5a9bfdfe99/ed42d2d5d8bf66667b37a471080f8933c06350c9/,2017-07-22 13:11:55-04:00/2017-08-01 21:59:13-04:00/2017-07-24 09:40:53-04:00/2017-07-22 16:16:26-04:00/2017-07-25 10:45:18-04:00/2017-07-25 08:36:07-04:00/2017-08-24 22:01:55-04:00/2017-07-22 13:18:19-04:00/2017-08-01 14:34:05-04:00/2017-08-03 14:54:02-04:00/2017-08-23 12:05:57-04:00/2017-07-24 12:09:15-04:00/2017-07-27 23:11:47-04:00/2017-08-01 17:11:04-04:00/2017-07-26 22:30:04-04:00/2017-07-27 02:10:23-04:00/2017-07-21 21:55:27-04:00/2017-07-27 11:59:33-04:00/,fixed bugs.
Qiskit/qiskit-ibmq-provider,c7e27a0b0d2b06a0c6f43b15dd4473518502de6e,2019-05-20T10:12:22Z,cfe132b4c293df208a53ecae8bb23473428634ba/32d6f8d0c4f4417beb54c08dfd63669858740d79/19d8fbabed54d7284c7199152004bc9a3e065b5e/,2019-07-01 14:08:45+02:00/2019-11-07 14:56:15+01:00/2019-10-14 03:58:10-04:00/,"Update circuits parameter check (#112)

* Bump VERSION

* Update hardware_efficient parameter limits"
quantumlib/Cirq,32a4162ba99e9aaf21ede8cecd442b3098e4e3ef,2020-04-13T19:01:37Z,33194ad3a2f4c28c48417876ff7dd1a6732d3e41/,2020-04-29 14:07:58-07:00/,"Add function to compute fidelity (#2797)

File structure looking forward to #2763 ."
XanaduAI/strawberryfields,a214c52afcbcfa14d9f447ff2fe637853e85d190,2019-07-05T14:03:24Z,2243be552f1e573084759973c25d5465428775e6/,2019-07-06 01:03:28+08:00/,typo
qiskit-community/qiskit-vscode,3f72ffb2555c992aa34bb39946b950a25d8a4060,2018-05-28T11:28:11Z,f2e56d93074ab0655b0ee56987d01cbd6fb2e3f5/92d92a1abd3080c8a05a072bb5eb471882d06e81/41c47c88e4b3ebd7a9c26738a8f662da6b56a088/b81fb4702343aecaf4aa2c61356cbf395b221c52/177ca89960d5e60731afef7dade1c66277040f3c/bcd9469d927ab1dc96b8120167825d439aab6404/,2019-03-11 12:48:48+01:00/2018-06-04 17:56:01+02:00/2018-07-17 16:54:29+02:00/2018-06-04 14:19:18+02:00/2018-07-17 13:30:03+02:00/2018-06-06 12:28:02+02:00/,Moving the registration of all extension commands to activationUtils.ts
microsoft/QuantumLibraries,eb84930c90000feada0c4757f83c07fd943f8b01,2018-11-07T19:14:21Z,8e7a5ba5e4924bc24fe02fcd8d4e72e0514ea09a/,2019-01-08 01:02:47-08:00/,trivial change
Qiskit/qiskit,c8824d9624552248d33a306e197fa141e1bf8c75,2020-06-17T20:58:09Z,b6c237feb7e1cdc7d73fab3c87574767f4edebd2/,2020-09-09 06:43:49-04:00/,"Pivot to github actions instead of travis for docs publish (#948)

* Pivot to github actions instead of travis for docs publish

The documentation builds and upload time for the publish job can
consistently take well over 1 hour. The travis jobs have a hard limit
of 50min and this is similar in other CI systems like azure-pipelines
(60 mins). According to the docs for github actions the job
timeout is 6 hours [1] which should be more than enough for the docs
builds. This commit adds an initial workflow for publish docs and
removes the travis job config for publishing the docs so we will
rely on a post merge action to build and publish the documentation
moving forward.

[1] https://help.github.com/en/actions/reference/workflow-syntax-for-github-actions#usage-limits

* Add progress flag to rclone"
qiskit-community/qiskit-vscode,c8f4fe3c1744656a508b3de13f571c4efec441e8,2018-06-01T11:18:01Z,c889e3f52f0bb6344e643f07b55222311ed353e1/a473497c96584d7c7f24069e738e6f53319bf194/9b79beb5e4ade22096d6ab6773071f10e6770dfd/,2018-06-04 11:22:28+02:00/2018-07-04 14:59:31+02:00/2018-07-16 14:24:51+02:00/,Adding prettier to the client
Qiskit/qiskit-terra,c606e8a7c5ebd4e1714dbf0da216c1291333cc0a,2017-12-07T17:10:22Z,dd528c0c2398cb9bda80178027bccd39b596113c/39308487e96007c544990ef545091d3f50b2382e/4b4bb0c5c3df3d1140327e7c199bf145a186f6f2/2c39096cacd2c1ba82bade39fd30a5bb654bb47f/7485ed924126b0861ef94d35eccef2d3532d70bf/06482631beceba0a3571e925dcdb1a23b97ecdbf/9b0405ec27f45581ee88f08b064b41396d979374/9076b8c662bd48d897bb38ff8197c38e85e1ef27/279d2ee9f06a00b29a07717dc184ff12d77db6e3/9d603f11a350ee77e5cd3fa02c8e61f40ab44440/f38d392c0500042ad79584b21c2716027012e330/d7f5a7f0b1f36cbe8c3bf906e28c7917f14650b9/2717d1c7bdc1170adcd167de3ad2375ac2678a32/,2017-12-29 11:05:43+01:00/2019-06-10 17:33:07+02:00/2017-12-21 14:10:51-05:00/2017-12-28 14:32:36+01:00/2018-11-01 14:58:13-04:00/2018-05-03 13:52:21-04:00/2018-11-28 13:48:49-05:00/2018-12-29 20:00:50-05:00/2018-01-05 09:58:05-05:00/2018-11-04 13:04:46-05:00/2018-12-01 21:44:46-05:00/2018-08-10 10:53:40+02:00/2018-04-04 00:09:17-04:00/,"Extension tests (#179)

* requirements: sympy>=1.0

* a cleaner logger

* testing ToffoliGate, CHGate, CrzGate, Barrier, HGate, XGate, YGate, ZGate

* cswap

* cu1

* make sure you are not adding more that you should

* cu3

* cx and cxbase

* a bug!

* cy

* cz

* iden and rx

* ry and rz

* s, sdg, swap, t, and tdg

* u*

* remove #178 because is part of a different PR"
